"ref","core","lat_n","lon_e","water_depth","species","depth","age","d18o"
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",1,7.8494,2.45
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",2.5,7.971,2.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",3.5,8.0318,2.87
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",4.5,8.0926,2.9
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",5.5,8.1534,2.62
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",6.5,8.2142,2.71
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",7.5,8.275,2.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",8.5,8.3358,2.47
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",9.5,8.3966,2.68
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",10.5,8.4574,2.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",11.5,8.5182,2.61
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",12.5,8.579,2.6
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",13.5,8.6398,2.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",14.5,8.7006,2.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",15.5,8.7614,2.63
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",16.5,8.8222,2.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",17.5,8.883,2.61
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",18.5,8.9438,2.78
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",19.5,9.0046,2.77
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",20.5,9.0654,2.49
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",21.5,9.1262,2.74
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",22.5,9.187,2.76
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",23.5,9.2478,2.59
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",24.5,9.3086,2.8
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",25.5,9.3694,2.71
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",26.5,9.4302,2.82
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",27.5,9.491,2.64
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",28.5,9.5518,2.58
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",29.5,9.5518,2.56
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",30.5,9.6734,2.59
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",31.5,9.7342,2.3
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",32.5,9.795,2.46
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",33.5,9.8558,2.49
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",34.5,9.9166,2.66
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",35.5,9.9774,2.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",36.5,10.0382,2.78
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",37.5,10.099,2.59
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",38.5,10.1598,2.76
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",39.5,10.2206,2.72
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",40.5,10.2814,2.65
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",41.5,10.3422,3
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",42.5,10.403,2.97
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",43.5,10.4638,2.85
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",44.5,10.5246,2.96
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",45.5,10.5854,2.69
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",46.5,10.6462,2.96
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",47.5,10.707,3.02
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",48.5,10.7678,3.01
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",49.5,10.8286,2.88
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",50.5,10.8894,2.88
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",51.5,10.9502,2.87
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",52.5,11.011,3.07
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",53.5,11.0736,3.01
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",54.5,11.1341,3.06
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",55.5,11.1962,3.11
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",56.5,11.2578,3.05
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",57.5,11.2578,3.28
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",58.5,11.3197,3.21
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",59.5,11.4446,2.92
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",60.5,11.5068,3.06
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",61.5,11.5689,3.15
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",62.5,11.6311,3.27
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",63.5,11.6928,3.33
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",64.5,11.7566,3.27
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",65.5,11.8205,3.32
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",66.5,11.8835,3.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",67.5,11.945,3.5
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",68.5,12.0067,3.27
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",69.5,12.0685,3.52
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",70.5,12.1303,3.33
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",71.5,12.1922,3.5
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",72.5,12.2544,3.57
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",73.5,12.3163,3.57
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",74.5,12.3779,3.55
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",75.5,12.44,3.44
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",76.5,12.5019,3.38
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",77.5,12.5604,3.41
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",78.5,12.6205,3.56
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",79.5,12.6807,3.6
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",80.5,12.7405,3.56
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",81.5,12.8007,3.53
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",82.5,12.8585,3.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",83.5,12.918,3.41
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",84.5,12.9781,3.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",85.5,13.0389,3.6
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",86.5,13.0991,3.4
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",87.5,13.153,3.45
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",88.5,13.2065,3.33
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",89.5,13.2616,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",90.5,13.3164,3.38
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",91.5,13.3716,3.4
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",92.5,13.4103,3.38
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",93.5,13.449,3.45
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",94.5,13.4886,3.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",95.5,13.5278,3.41
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",96.5,13.5673,3.43
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",97.5,13.6055,3.52
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",98.5,13.6449,3.41
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",99.5,13.6843,3.31
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",100.5,13.7232,3.2
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",101.5,13.7622,3.43
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",102.5,13.7989,3.37
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",103.5,13.8361,3.34
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",104.5,13.8739,3.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",105.5,13.9115,3.37
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",106.5,13.9485,3.5
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",107.5,13.9863,3.52
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",108.5,14.0237,3.45
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",109.5,14.0606,3.57
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",110.5,14.0976,3.36
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",111.5,14.1345,3.5
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",112,14.1345,3.34
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",113.5,14.1719,3.32
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",114.5,14.2099,3.43
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",115.5,14.2476,3.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",116.5,14.2858,3.57
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",117.5,14.3628,3.52
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",118.5,14.4018,3.51
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",119.5,14.4406,3.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",120.5,14.4786,3.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",121.5,14.5171,3.61
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",122.5,14.5544,3.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",123.5,14.592,3.6
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",124.5,14.6297,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",125.5,14.6675,3.58
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",126.5,14.7054,3.68
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",127.5,14.7436,3.82
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",128.5,14.7816,3.77
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",129.5,14.8193,3.8
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",130.5,14.8571,3.89
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",131.5,14.8949,3.62
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",132.5,14.9373,3.74
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",133.5,14.9793,3.51
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",134.5,15.0215,3.65
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",135.5,15.0641,3.68
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",136.5,15.1065,3.39
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",137.5,15.1569,3.64
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",138.5,15.2075,3.66
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",139.5,15.2579,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",140.5,15.3079,3.89
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",141.5,15.357,3.9
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",142.5,15.4148,4
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",143.5,15.4724,3.93
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",144.5,15.5296,3.99
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",145.5,15.587,3.96
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",146.5,15.6434,3.87
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",147.5,15.7031,3.81
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",148.5,15.7635,3.95
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",149.5,15.824,3.82
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",151.3,15.8843,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",152.5,16.0046,3.6
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",153.5,16.0654,3.96
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",154.5,16.1267,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",155.5,16.1866,3.79
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",156.5,16.2446,3.91
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",157.5,16.304,3.76
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",158.5,16.3637,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",159.5,16.4235,3.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",160.5,16.4833,3.59
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",161.5,16.5433,3.59
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",162.5,16.6018,3.5
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",163.5,16.6615,3.47
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",164.5,16.7218,3.62
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",165.5,16.7815,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",166.5,16.8412,3.51
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",167.5,16.9079,3.79
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",168.5,16.9752,3.81
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",169.5,17.0422,3.85
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",170.5,17.1096,3.97
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",171.5,17.1764,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",172.5,17.244,3.87
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",173.5,17.313,3.81
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",174.5,17.3838,3.88
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",175.5,17.4543,3.85
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",176.5,17.5245,3.82
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",177.5,17.6115,3.94
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",178.5,17.6994,3.87
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",179.5,17.7865,3.93
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",180.5,17.8739,3.97
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",181.5,17.9612,3.81
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",182.5,18.0395,3.86
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",183.5,18.1183,3.89
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",184.5,18.1966,3.87
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",185.5,18.2751,3.76
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",186.5,18.3535,3.88
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",187.5,18.4091,3.86
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",188.5,18.4648,3.84
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",189.5,18.521,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",190.5,18.5769,3.86
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",191.5,18.6314,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",192.5,18.6784,3.77
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",193.5,18.726,3.83
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",194.5,18.7747,3.8
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",195.5,18.8215,3.8
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",196.5,18.8683,3.74
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",197.5,18.9217,3.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",198.5,18.9761,3.29
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",199.5,19.0304,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",200.5,19.0851,3.64
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",201.5,19.0851,3.63
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",202.5,19.2025,3.59
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",203.5,19.2025,3.87
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",204.5,19.3296,3.8
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",205.5,19.3296,3.83
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",206.5,19.4548,3.96
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",207.5,19.4548,3.83
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",208.5,19.5814,3.71
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",209.5,19.6453,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",210.5,19.7098,3.65
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",211.5,19.7738,3.74
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",212.5,19.8317,3.79
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",213.5,19.8895,3.81
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",214.5,19.9476,3.84
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",215.5,20.0056,3.71
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",216.5,20.0622,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",217.5,20.1121,3.65
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",218.5,20.1631,3.63
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",219.5,20.2139,3.74
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",220.5,20.2651,3.72
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",221.5,20.3155,3.73
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",222.5,20.3582,3.51
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",223.5,20.4012,3.78
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",224.5,20.4437,3.79
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",225.5,20.4867,3.68
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",226.5,20.4867,3.56
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",227.5,20.5807,3.63
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",228.5,20.5807,3.39
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",229.5,20.6838,3.43
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",230.5,20.6838,3.46
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",231.5,20.786,3.6
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",232.5,20.786,3.45
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",233.5,20.9162,3.48
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",234.5,20.9814,3.66
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",235.5,21.0462,3.58
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",236.5,21.1096,3.71
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",237.5,21.1719,3.86
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",238.5,21.2366,3.76
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",239.5,21.3007,3.88
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",240.5,21.3648,3.82
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",241.5,21.4289,3.93
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",242.5,21.493,3.77
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",243.5,21.5571,3.6
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",244.5,21.6212,3.77
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",245.5,21.6853,3.78
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",246.5,21.7494,3.76
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",247.5,21.8135,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",248.5,21.8776,3.69
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",249.5,21.9417,4
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",250.5,22.0058,4.27
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",251.5,22.0058,3.91
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",252.5,22.134,3.73
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",253.5,22.134,3.64
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",254.5,22.2622,3.66
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",255.5,22.2622,3.71
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",256.5,22.3904,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",257.5,22.4545,3.61
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",258.5,22.5186,3.52
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",259.5,22.5827,3.45
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",260.5,22.6468,3.52
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",261.5,22.7109,3.42
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",262.5,22.775,3.43
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",263.5,22.8391,3.33
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",264.5,22.9032,3.53
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",265.5,22.9673,3.42
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",266.5,23.0314,3.41
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",267.5,23.0955,3.72
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",268.5,23.1596,3.57
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",269.5,23.2237,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",270.5,23.2878,3.75
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",271.5,23.3519,3.7
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",272.5,23.416,3.77
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",273.5,23.4801,3.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",274.5,23.5442,3.57
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",275.5,23.6083,3.62
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",276.5,23.6724,3.62
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",277.5,23.7365,3.22
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",278.5,23.8006,3.63
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",279.5,23.8647,3.55
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",280.5,23.9288,3.36
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",281.5,23.9929,3.38
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",282.5,24.057,3.34
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",283.5,24.1211,3.19
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",284.5,24.1852,3.54
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",285.5,24.2493,3.12
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",286.5,24.3134,3.34
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",287.5,24.3775,3.33
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",288.5,24.4416,3.43
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",289.5,24.5057,3.64
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",290.5,24.5698,3.36
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",291.5,24.6339,3.29
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",292.5,24.698,3.24
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",293.5,24.7621,3.5
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",294.5,24.8262,3.31
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",295.5,24.8903,3.3
"gebhardt2008","md01-2416",51.268,167.725,2300,"np",296.5,24.9544,3.43
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",1.25,7.8494,2.342
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",5.5,8.1534,2.796
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",10.5,8.4574,2.239
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",15.5,8.7614,2.564
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",20.5,9.0654,2.857
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",25.5,9.3694,2.716
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",30.5,9.6734,2.839
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",35.5,9.9774,2.771
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",40.5,10.2814,2.977
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",45.5,10.5854,2.623
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",50.5,10.8894,2.711
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",55.5,11.1962,2.865
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",60.5,11.5068,2.873
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",65.5,11.8205,3.052
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",70.5,12.1303,3.151
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",75.5,12.44,2.875
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",80.5,12.7405,3.159
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",85.5,13.0389,3.225
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",90.5,13.3164,3.222
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",95.5,13.5278,3.072
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",100.5,13.7232,3.141
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",105.5,13.9115,2.993
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",110.5,14.0976,2.858
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",115.5,14.2476,2.899
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",120.5,14.4786,3.009
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",125.5,14.6675,3.119
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",130.5,14.8571,3.097
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",135.5,15.0641,3.041
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",140.5,15.3079,3.014
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",145.5,15.587,2.913
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",151.25,15.8843,2.91215
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",155.5,16.1866,3.123
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",160.5,16.4833,3.166
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",165.5,16.7815,3.149
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",170.5,17.1096,3.155
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",175.5,17.4543,3.56
"gebhardt2008","md01-2416",51.268,167.725,2300,"gb",180.5,17.8739,3.645
